go_acc	go_domain
GO:0045741	biological_process
GO:0045742	biological_process
GO:0045743	biological_process
GO:0045744	biological_process
GO:0045745	biological_process
GO:0045746	biological_process
GO:0045747	biological_process
GO:0045751	biological_process
GO:0045759	biological_process
GO:0045760	biological_process
GO:0045761	biological_process
GO:0045762	biological_process
GO:0045765	biological_process
GO:0045766	biological_process
GO:0045769	biological_process
GO:0045773	biological_process
GO:0045776	biological_process
GO:0045777	biological_process
GO:0045778	biological_process
GO:0045779	biological_process
GO:0045780	biological_process
GO:0045785	biological_process
GO:0045786	biological_process
GO:0045787	biological_process
GO:0045792	biological_process
GO:0045793	biological_process
GO:0045794	biological_process
GO:0045795	biological_process
GO:0045796	biological_process
GO:0045799	biological_process
GO:0045806	biological_process
GO:0045807	biological_process
GO:0045813	biological_process
GO:0045814	biological_process
GO:0045815	biological_process
GO:0045818	biological_process
GO:0045819	biological_process
GO:0045820	biological_process
GO:0045821	biological_process
GO:0045822	biological_process
GO:0045823	biological_process
GO:0045824	biological_process
GO:0045829	biological_process
GO:0045830	biological_process
GO:0045833	biological_process
GO:0045834	biological_process
GO:0045835	biological_process
GO:0045836	biological_process
GO:0045837	biological_process
GO:0045838	biological_process
GO:0045839	biological_process
GO:0045840	biological_process
GO:0045841	biological_process
GO:0045842	biological_process
GO:0045843	biological_process
GO:0045844	biological_process
GO:0045851	biological_process
GO:0045852	biological_process
GO:0045859	biological_process
GO:0045860	biological_process
GO:0045861	biological_process
GO:0045862	biological_process
GO:0045869	biological_process
GO:0045870	biological_process
GO:0045872	biological_process
GO:0045875	biological_process
GO:0045876	biological_process
GO:0045879	biological_process
GO:0045880	biological_process
GO:0045887	biological_process
GO:0045892	biological_process
GO:0045893	biological_process
GO:0045898	biological_process
GO:0045899	biological_process
GO:0045900	biological_process
GO:0045901	biological_process
GO:0045903	biological_process
GO:0045905	biological_process
GO:0045906	biological_process
GO:0045907	biological_process
GO:0045910	biological_process
GO:0045916	biological_process
GO:0045917	biological_process
GO:0045918	biological_process
GO:0045919	biological_process
GO:0045920	biological_process
GO:0045921	biological_process
GO:0045922	biological_process
GO:0045923	biological_process
GO:0045924	biological_process
GO:0045925	biological_process
GO:0045926	biological_process
GO:0045927	biological_process
GO:0045930	biological_process
GO:0045931	biological_process
GO:0045932	biological_process
GO:0045933	biological_process
GO:0045938	biological_process
GO:0045939	biological_process
GO:0045943	biological_process
GO:0045944	biological_process
GO:0045945	biological_process
GO:0045947	biological_process
GO:0045948	biological_process
GO:0045950	biological_process
GO:0045951	biological_process
GO:0045953	biological_process
GO:0045954	biological_process
GO:0045955	biological_process
GO:0045956	biological_process
GO:0045957	biological_process
GO:0045959	biological_process
GO:0045963	biological_process
GO:0045964	biological_process
GO:0045967	biological_process
GO:0045976	biological_process
GO:0045977	biological_process
GO:0045980	biological_process
GO:0045986	biological_process
GO:0045987	biological_process
GO:0045988	biological_process
GO:0045989	biological_process
GO:0045990	biological_process
GO:0045992	biological_process
GO:0045993	biological_process
GO:0045994	biological_process
GO:0045995	biological_process
GO:0046005	biological_process
GO:0046006	biological_process
GO:0046007	biological_process
GO:0046010	biological_process
GO:0046013	biological_process
GO:0046015	biological_process
GO:0046016	biological_process
GO:0046030	molecular_function
GO:0046031	biological_process
GO:0046032	biological_process
GO:0046033	biological_process
GO:0046034	biological_process
GO:0046037	biological_process
GO:0046038	biological_process
GO:0046039	biological_process
GO:0046040	biological_process
GO:0046041	biological_process
GO:0046051	biological_process
GO:0046054	biological_process
GO:0046057	biological_process
GO:0046058	biological_process
GO:0046060	biological_process
GO:0046061	biological_process
GO:0046067	biological_process
GO:0046068	biological_process
GO:0046069	biological_process
GO:0046070	biological_process
GO:0046078	biological_process
GO:0046079	biological_process
GO:0046080	biological_process
GO:0046081	biological_process
GO:0046083	biological_process
GO:0046084	biological_process
GO:0046085	biological_process
GO:0046086	biological_process
GO:0046092	biological_process
GO:0046098	biological_process
GO:0046100	biological_process
GO:0046101	biological_process
GO:0046103	biological_process
GO:0046104	biological_process
GO:0046105	biological_process
GO:0046108	biological_process
GO:0046111	biological_process
GO:0046121	biological_process
GO:0046122	biological_process
GO:0046130	biological_process
GO:0046134	biological_process
GO:0046135	biological_process
GO:0046164	biological_process
GO:0046166	biological_process
GO:0046167	biological_process
GO:0046168	biological_process
GO:0046177	biological_process
GO:0046185	biological_process
GO:0046203	biological_process
GO:0046204	biological_process
GO:0046208	biological_process
GO:0046209	biological_process
GO:0046210	biological_process
GO:0046219	biological_process
GO:0046222	biological_process
GO:0046223	biological_process
GO:0046226	biological_process
GO:0046272	biological_process
GO:0046293	biological_process
GO:0046294	biological_process
GO:0046295	biological_process
GO:0046296	biological_process
GO:0046314	biological_process
GO:0046316	molecular_function
GO:0046318	biological_process
GO:0046320	biological_process
GO:0046321	biological_process
GO:0046322	biological_process
GO:0046323	biological_process
GO:0046324	biological_process
GO:0046325	biological_process
GO:0046326	biological_process
GO:0046327	biological_process
GO:0046328	biological_process
GO:0046329	biological_process
GO:0046330	biological_process
GO:0046331	biological_process
GO:0046332	molecular_function
GO:0046338	biological_process
GO:0046339	biological_process
GO:0046340	biological_process
GO:0046341	biological_process
GO:0046355	biological_process
GO:0046356	biological_process
GO:0046359	biological_process
GO:0046360	biological_process
GO:0046368	biological_process
GO:0046370	biological_process
GO:0046373	biological_process
GO:0046380	biological_process
GO:0046386	biological_process
GO:0046390	biological_process
GO:0046395	biological_process
GO:0046398	biological_process
GO:0046403	molecular_function
GO:0046404	molecular_function
GO:0046415	biological_process
GO:0046416	biological_process
GO:0046425	biological_process
GO:0046426	biological_process
GO:0046427	biological_process
GO:0046434	biological_process
GO:0046449	biological_process
GO:0046452	biological_process
GO:0046456	biological_process
GO:0046458	biological_process
GO:0046459	biological_process
GO:0046464	biological_process
GO:0046466	biological_process
GO:0046469	biological_process
GO:0046470	biological_process
GO:0046473	biological_process
GO:0046474	biological_process
GO:0046475	biological_process
GO:0046477	biological_process
GO:0046479	biological_process
GO:0046483	biological_process
GO:0046485	biological_process
GO:0046486	biological_process
GO:0046487	biological_process
GO:0046488	biological_process
GO:0046490	biological_process
GO:0046491	biological_process
GO:0046496	biological_process
GO:0046498	biological_process
GO:0046500	biological_process
GO:0046501	biological_process
GO:0046511	biological_process
GO:0046512	biological_process
GO:0046513	biological_process
GO:0046514	biological_process
GO:0046520	biological_process
GO:0046521	biological_process
GO:0046523	molecular_function
GO:0046525	molecular_function
GO:0046526	molecular_function
GO:0046527	molecular_function
GO:0046533	biological_process
GO:0046534	biological_process
GO:0046538	molecular_function
GO:0046539	molecular_function
GO:0046540	cellular_component
GO:0046541	biological_process
GO:0046543	biological_process
GO:0046545	biological_process
GO:0046546	biological_process
GO:0046548	biological_process
GO:0046549	biological_process
GO:0046554	molecular_function
GO:0046556	molecular_function
GO:0046570	molecular_function
GO:0046577	molecular_function
GO:0046578	biological_process
GO:0046579	biological_process
GO:0046580	biological_process
GO:0046581	cellular_component
GO:0046587	biological_process
GO:0046588	biological_process
GO:0046592	molecular_function
GO:0046596	biological_process
GO:0046597	biological_process
GO:0046598	biological_process
GO:0046599	biological_process
GO:0046600	biological_process
GO:0046601	biological_process
GO:0046602	biological_process
GO:0046603	biological_process
GO:0046604	biological_process
GO:0046605	biological_process
GO:0046611	cellular_component
GO:0046618	biological_process
GO:0046619	biological_process
GO:0046620	biological_process
GO:0046621	biological_process
GO:0046622	biological_process
GO:0046624	molecular_function
GO:0046625	molecular_function
GO:0046626	biological_process
GO:0046627	biological_process
GO:0046628	biological_process
GO:0046629	biological_process
GO:0046631	biological_process
GO:0046632	biological_process
GO:0046633	biological_process
GO:0046636	biological_process
GO:0046638	biological_process
GO:0046639	biological_process
GO:0046641	biological_process
GO:0046642	biological_process
GO:0046645	biological_process
GO:0046649	biological_process
GO:0046651	biological_process
GO:0046653	biological_process
GO:0046654	biological_process
GO:0046655	biological_process
GO:0046657	biological_process
GO:0046658	cellular_component
GO:0046659	molecular_function
GO:0046661	biological_process
GO:0046666	biological_process
GO:0046668	biological_process
GO:0046671	biological_process
GO:0046676	biological_process
GO:0046677	biological_process
GO:0046680	biological_process
GO:0046683	biological_process
GO:0046684	biological_process
GO:0046685	biological_process
GO:0046686	biological_process
GO:0046688	biological_process
GO:0046689	biological_process
GO:0046690	biological_process
GO:0046691	cellular_component
GO:0046695	cellular_component
GO:0046696	cellular_component
GO:0046697	biological_process
GO:0046703	molecular_function
GO:0046709	biological_process
GO:0046710	biological_process
GO:0046711	biological_process
GO:0046712	biological_process
GO:0046713	biological_process
GO:0046715	molecular_function
GO:0046716	biological_process
GO:0046717	biological_process
GO:0046718	biological_process
GO:0046722	biological_process
GO:0046724	biological_process
GO:0046725	biological_process
GO:0046726	biological_process
GO:0046732	biological_process
GO:0046745	biological_process
